timestamp,open,high,low,close,volume,netflow_total,exchange_whale_ratio,funding_rates,average_dormancy,sa_average_dormancy
2025-03-02 11:00:00,85960.1200000000,86199.9800000000,85914.5800000000,86061.7900000000,62.7856914400,-42.7451802100,0.9990634500,-0.0085100000,9.6496702600,0.0000004900
2025-03-02 12:00:00,86061.7900000000,86073.3900000000,85701.2300000000,85958.2900000000,64.9877772400,-179.6314833200,0.9947996900,-0.0089820700,9.6496702600,0.0000004900
2025-03-02 13:00:00,85958.3400000000,85959.9000000000,85441.7800000000,85671.6700000000,114.1729701500,-432.4839328100,0.8702247900,-0.0080830500,9.6496702600,0.0000004900
2025-03-02 14:00:00,85671.0000000000,85871.5800000000,85003.3500000000,85074.5700000000,364.4655512800,62.1672354500,0.9855717800,-0.0055260500,9.6496702600,0.0000004900
2025-03-02 15:00:00,85074.7900000000,88677.0000000000,85017.6500000000,87414.2600000000,2685.8154411800,-238.8617928700,0.9998757300,-0.0028909200,9.6496702600,0.0000004900
2025-03-02 16:00:00,87418.3200000000,91982.5500000000,87311.6800000000,91230.3000000000,4757.9241055100,-1271.6056067600,0.9929202700,-0.0018071200,9.6496702600,0.0000004900
2025-03-02 17:00:00,91243.5500000000,95128.8800000000,90658.7300000000,94120.0000000000,2828.0325154100,-1899.5909181300,0.9871839500,-0.0017846800,9.6496702600,0.0000004900
2025-03-02 18:00:00,94120.0000000000,94450.0000000000,92292.3500000000,92785.1900000000,1308.7739898900,2295.1862963900,0.8590219000,-0.0032197800,9.6496702600,0.0000004900
2025-03-02 19:00:00,92785.3200000000,93766.0000000000,92592.2700000000,93521.6200000000,798.1238630900,-820.3458410800,0.9903303400,-0.0027776700,9.6496702600,0.0000004900
2025-03-02 20:00:00,93518.9200000000,94470.0000000000,93500.0000000000,94350.8700000000,642.0077605100,-813.5763459100,0.9953833500,-0.0046914000,9.6496702600,0.0000004900
2025-03-02 21:00:00,94353.2900000000,94450.0000000000,93655.9300000000,94282.0900000000,587.5668297600,-814.0270354100,0.9928512700,-0.0066798500,9.6496702600,0.0000004900
2025-03-02 22:00:00,94276.8000000000,94750.0000000000,93892.0300000000,94230.4800000000,396.7560900500,444.6561586900,0.9745782500,-0.0062132500,9.6496702600,0.0000004900
2025-03-02 23:00:00,94230.4000000000,94850.0000000000,93829.2700000000,94265.4800000000,840.7898188600,-401.7032914200,0.9997787500,-0.0059549000,9.6496702600,0.0000004900
2025-03-03 00:00:00,94265.4700000000,94415.6100000000,93259.7900000000,93281.6900000000,681.4743616100,-603.3235333200,0.9853265300,-0.0042251800,18.8662614600,0.0000009500
2025-03-03 01:00:00,93281.6900000000,93381.8900000000,92626.1800000000,93056.4300000000,589.6043645500,-208.1189582000,0.9929836800,-0.0013069500,18.8662614600,0.0000009500
2025-03-03 02:00:00,93056.4300000000,93440.8200000000,92409.6300000000,93282.2700000000,455.5382844500,-263.6695980100,0.9516912800,0.0010684000,18.8662614600,0.0000009500
2025-03-03 03:00:00,93282.2700000000,93407.4100000000,92427.2600000000,92672.9300000000,365.1758707200,347.0930848100,0.9690003000,0.0000712000,18.8662614600,0.0000009500
2025-03-03 04:00:00,92673.1900000000,92929.0100000000,92550.0100000000,92836.0400000000,286.8074820800,206.4478440700,0.9156493500,0.0007381500,18.8662614600,0.0000009500
2025-03-03 05:00:00,92836.1000000000,93321.5700000000,92797.8000000000,93309.2100000000,309.2961852100,-58.4955016500,0.9991919100,0.0007404700,18.8662614600,0.0000009500
2025-03-03 06:00:00,93315.5600000000,93315.5600000000,91288.0000000000,91608.0900000000,469.3413129300,72.4180671600,0.9982483700,-0.0008303000,18.8662614600,0.0000009500
2025-03-03 07:00:00,91608.0900000000,92539.3600000000,91141.4400000000,92338.1900000000,590.5508983600,-592.2877259400,0.9658252700,0.0003164700,18.8662614600,0.0000009500
2025-03-03 08:00:00,92338.8100000000,92373.5100000000,91107.7100000000,91448.2200000000,325.1901565900,-2081.2235494200,0.9656617300,0.0015681700,18.8662614600,0.0000009500
2025-03-03 09:00:00,91446.5500000000,92025.9900000000,91150.0000000000,91795.5800000000,475.8457100900,-50.9575495700,0.9995456600,0.0036503800,18.8662614600,0.0000009500
2025-03-03 10:00:00,91795.5700000000,92546.2500000000,91500.0100000000,92523.4600000000,291.0761858300,191.9754097600,0.9958184600,0.0059389700,18.8662614600,0.0000009500
2025-03-03 11:00:00,92509.4600000000,92876.4000000000,92378.1300000000,92709.3100000000,417.4759267400,-298.7403554500,0.9891896300,0.0062840700,18.8662614600,0.0000009500
2025-03-03 12:00:00,92705.0000000000,93221.9800000000,92618.7000000000,92987.9500000000,533.6978033000,5348.7649187700,0.9589957000,0.0059178300,18.8662614600,0.0000009500
2025-03-03 13:00:00,92987.9600000000,93665.5700000000,92838.5600000000,93562.6400000000,467.7799683800,-1613.5342880500,0.9969082700,0.0056796200,18.8662614600,0.0000009500
2025-03-03 14:00:00,93561.1100000000,93714.5200000000,89100.0000000000,89188.4200000000,2710.1603853300,84.1738371400,0.9679457100,0.0037663500,18.8662614600,0.0000009500
2025-03-03 15:00:00,89194.7200000000,91254.3200000000,89038.6600000000,89962.9600000000,2585.0996885100,-543.3671769400,0.9906699000,0.0042976500,18.8662614600,0.0000009500
2025-03-03 16:00:00,89962.9300000000,90677.3700000000,89535.6000000000,90083.3300000000,899.2361128500,672.4658605200,0.9236238000,0.0061762200,18.8662614600,0.0000009500
2025-03-03 17:00:00,90082.9900000000,90939.4500000000,89824.8200000000,90235.3700000000,608.3463096900,-173.8680847900,0.9991062900,0.0074227000,18.8662614600,0.0000009500
2025-03-03 18:00:00,90245.7500000000,90392.0600000000,86702.4800000000,87076.4200000000,2832.5666256800,388.8784794000,0.9909544100,0.0065873800,18.8662614600,0.0000009500
2025-03-03 19:00:00,87067.6100000000,87680.9900000000,85450.0000000000,85510.5400000000,2208.9957945200,-404.8788192300,0.9881365300,0.0058429700,18.8662614600,0.0000009500
2025-03-03 20:00:00,85517.1900000000,86336.4700000000,85085.0000000000,85989.9900000000,2288.7473655200,-278.9273362000,0.9870834900,0.0049919800,18.8662614600,0.0000009500
2025-03-03 21:00:00,85989.9900000000,86500.0000000000,85007.0100000000,85314.6800000000,884.4411552000,821.1877542600,0.9263895100,0.0029434300,18.8662614600,0.0000009500
2025-03-03 22:00:00,85314.6800000000,86977.3500000000,85239.8600000000,86579.4500000000,604.7305024700,832.9440599100,0.9186886000,-0.0000163200,18.8662614600,0.0000009500
2025-03-03 23:00:00,86579.4400000000,86746.6000000000,85927.3000000000,86161.1000000000,810.4922355300,-24.1661523600,0.9989454400,-0.0014616200,18.8662614600,0.0000009500
2025-03-04 00:00:00,86161.0900000000,86726.4000000000,85805.9100000000,85971.7000000000,662.4896996800,-202.1119269200,0.9745917300,-0.0001205700,13.7068741400,0.0000006900
2025-03-04 01:00:00,85971.3800000000,86136.1200000000,82578.6100000000,83317.6600000000,2082.9255314700,108.2145720400,0.9824866600,0.0023404200,13.7068741400,0.0000006900
2025-03-04 02:00:00,83325.7500000000,84350.1400000000,82405.4300000000,83850.7300000000,1467.1889988600,-127.7561922800,0.9928991400,0.0027788300,13.7068741400,0.0000006900
2025-03-04 03:00:00,83862.1500000000,84395.9800000000,83566.0000000000,83929.9000000000,573.2098890100,-345.8138784000,0.9852318200,0.0019529300,13.7068741400,0.0000006900
2025-03-04 04:00:00,83939.8200000000,84000.6300000000,83274.7900000000,83357.0200000000,450.8917982400,1459.4053499300,0.6947377800,0.0012793700,13.7068741400,0.0000006900
2025-03-04 05:00:00,83374.2500000000,84500.0000000000,83304.6000000000,84220.0900000000,412.7309949300,-218.8784273900,0.9994672400,0.0014042700,13.7068741400,0.0000006900
2025-03-04 06:00:00,84215.5300000000,84355.1000000000,83530.7000000000,83807.8800000000,295.7084790200,234.3704966500,0.9885231000,0.0001547500,13.7068741400,0.0000006900
2025-03-04 07:00:00,83807.8800000000,83960.6400000000,83086.7600000000,83133.9200000000,325.2910516700,-125.1098914900,0.9766205600,-0.0004421300,13.7068741400,0.0000006900
2025-03-04 08:00:00,83133.9200000000,83892.6200000000,82982.1700000000,83847.5100000000,523.9834453700,-570.5933010900,0.9879453100,0.0010534200,13.7068741400,0.0000006900
2025-03-04 09:00:00,83850.0100000000,84145.8400000000,83582.8700000000,83695.2700000000,291.6309506700,-370.2315181400,0.9993600400,0.0029052000,13.7068741400,0.0000006900
2025-03-04 10:00:00,83699.2200000000,84007.9800000000,83450.0000000000,83918.1300000000,273.1101886200,1285.5527141300,0.9772947700,0.0034711000,13.7068741400,0.0000006900
2025-03-04 11:00:00,83906.9400000000,84329.9900000000,83650.0000000000,83891.4200000000,252.1893110200,-23.5041473400,0.9997093800,0.0030036500,13.7068741400,0.0000006900
2025-03-04 12:00:00,83891.7500000000,83933.4200000000,83228.7600000000,83720.5000000000,595.7550741100,5.2189925000,0.9930746500,0.0018968700,13.7068741400,0.0000006900
2025-03-04 13:00:00,83718.7600000000,83720.5000000000,82252.2500000000,82751.9400000000,957.1563066500,-348.9828441200,0.9969512200,0.0011989000,13.7068741400,0.0000006900
2025-03-04 14:00:00,82754.7800000000,84899.9900000000,82010.4100000000,83142.0300000000,2682.7880898200,541.7251052000,0.8827718000,0.0025275800,13.7068741400,0.0000006900
2025-03-04 15:00:00,83137.8500000000,83311.9000000000,81444.0000000000,82907.9900000000,1914.2514052600,-274.1687521300,0.9976951400,0.0019745300,13.7068741400,0.0000006900
2025-03-04 16:00:00,82911.9800000000,83750.0000000000,81953.0300000000,83512.9800000000,979.7762545600,400.8880716600,0.9888588500,0.0011492700,13.7068741400,0.0000006900
2025-03-04 17:00:00,83510.4900000000,85500.0000000000,83352.3100000000,85418.7700000000,1618.7790842700,-1198.5349363700,0.9560631900,-0.0000320300,13.7068741400,0.0000006900
2025-03-04 18:00:00,85411.7800000000,86924.6600000000,85102.5000000000,86747.9500000000,1526.6678629600,367.5767026700,0.9519232100,-0.0027705300,13.7068741400,0.0000006900
2025-03-04 19:00:00,86747.4800000000,88489.9900000000,86526.7600000000,88205.8100000000,1743.2866921600,-1059.7412420000,0.9891725800,-0.0034042500,13.7068741400,0.0000006900
2025-03-04 20:00:00,88198.2500000000,88847.0000000000,86653.5200000000,86813.5200000000,1813.6351085000,-322.6494797400,0.9739251600,-0.0022134300,13.7068741400,0.0000006900
2025-03-04 21:00:00,86833.8700000000,88977.2700000000,86568.8000000000,87500.7500000000,1101.1126112900,143.6025503800,0.9963466800,-0.0011563000,13.7068741400,0.0000006900
2025-03-04 22:00:00,87500.7800000000,87951.4900000000,87383.7200000000,87464.6300000000,262.7065485800,216.2230497400,0.8887813700,0.0002333200,13.7068741400,0.0000006900
2025-03-04 23:00:00,87464.6300000000,87731.4700000000,87056.6000000000,87249.9600000000,323.1056098200,-242.8638464700,0.9963725300,0.0024677500,13.7068741400,0.0000006900
2025-03-05 00:00:00,87247.9300000000,87255.0300000000,86329.2200000000,86767.0000000000,521.6783364600,61.6052356100,0.9990401000,0.0058654700,11.0147658100,0.0000005600
2025-03-05 01:00:00,86764.3500000000,87774.9900000000,86568.2000000000,87607.7900000000,550.4656942700,-319.8809541800,0.9853829100,0.0076763500,11.0147658100,0.0000005600
2025-03-05 02:00:00,87607.7700000000,87864.9000000000,87010.3200000000,87448.8000000000,382.1069359400,126.9547924000,0.9994962100,0.0055585000,11.0147658100,0.0000005600
2025-03-05 03:00:00,87437.9600000000,87871.3800000000,86750.0000000000,86810.0000000000,370.5210274900,-157.7157377100,0.9995550100,0.0034745000,11.0147658100,0.0000005600
2025-03-05 04:00:00,86810.0000000000,87383.2100000000,86685.4500000000,86891.3100000000,317.4865467300,135.6045473600,0.9891997200,0.0034994500,11.0147658100,0.0000005600
2025-03-05 05:00:00,86891.3100000000,87231.2000000000,86806.3300000000,87116.9500000000,116.6265702300,-54.4004290600,0.9430631100,0.0051705700,11.0147658100,0.0000005600
2025-03-05 06:00:00,87116.9700000000,87547.4100000000,86965.3700000000,87459.2400000000,117.8630314500,500.9442868300,0.9837748600,0.0044441800,11.0147658100,0.0000005600
2025-03-05 07:00:00,87459.2400000000,87700.0000000000,87322.3000000000,87594.5300000000,180.5985954500,-794.5855631900,0.9297463300,0.0028368800,11.0147658100,0.0000005600
2025-03-05 08:00:00,87598.6400000000,87903.0300000000,87569.0800000000,87739.5000000000,174.5904240400,-115.8616230400,0.9326802700,0.0022988200,11.0147658100,0.0000005600
2025-03-05 09:00:00,87736.7200000000,88807.9400000000,87649.2800000000,88452.1200000000,338.8289300400,-156.2434735200,0.9987061300,0.0006482300,11.0147658100,0.0000005600
2025-03-05 10:00:00,88460.6300000000,90645.3600000000,88350.0000000000,89916.3600000000,520.0871984400,384.5528397500,0.9979897200,-0.0005639700,11.0147658100,0.0000005600
2025-03-05 11:00:00,89924.1400000000,90116.9900000000,89545.0000000000,89809.0900000000,321.4189277200,-335.1947302400,0.9991924500,0.0001208000,11.0147658100,0.0000005600
2025-03-05 12:00:00,89804.5800000000,90943.3400000000,89790.0900000000,90356.1100000000,760.2219356100,156.3334208200,0.9847435400,0.0013523500,11.0147658100,0.0000005600
2025-03-05 13:00:00,90352.4000000000,90599.0000000000,89108.5800000000,89461.4000000000,1033.3554136600,-478.9616605600,0.6617697200,0.0024851800,11.0147658100,0.0000005600
2025-03-05 14:00:00,89461.4000000000,89841.8900000000,88088.3100000000,88517.6100000000,1516.3356801900,458.2898939500,0.8911944400,0.0026488800,11.0147658100,0.0000005600
2025-03-05 15:00:00,88517.6100000000,89580.5200000000,87894.1700000000,88320.0700000000,1684.1090298100,-388.7780786700,0.9895095200,0.0038397300,11.0147658100,0.0000005600
2025-03-05 16:00:00,88320.0700000000,89238.7700000000,87547.8000000000,88894.2500000000,1001.9966556700,316.0182865600,0.9871552600,0.0064126000,11.0147658100,0.0000005600
2025-03-05 17:00:00,88885.6400000000,90500.0000000000,88759.2500000000,89679.2100000000,1097.2423859300,-58.7449182100,0.9990152700,0.0063469500,11.0147658100,0.0000005600
2025-03-05 18:00:00,89674.3400000000,89929.5600000000,88801.7800000000,89696.6400000000,919.6148972900,137.1247224600,0.9984523400,0.0058803500,11.0147658100,0.0000005600
2025-03-05 19:00:00,89701.0100000000,90137.3000000000,89446.1500000000,89731.3800000000,610.0981740000,-84.1984039100,0.9932622500,0.0056962200,11.0147658100,0.0000005600
2025-03-05 20:00:00,89737.6000000000,90564.1700000000,89649.2800000000,90499.7900000000,1173.7780615100,760.2153196300,0.9643879700,0.0056710500,11.0147658100,0.0000005600
2025-03-05 21:00:00,90495.5100000000,90675.0700000000,89922.2500000000,90365.3700000000,531.1195681500,-149.0328025800,0.9979058800,0.0049670000,11.0147658100,0.0000005600
2025-03-05 22:00:00,90364.8400000000,90534.4800000000,90010.0000000000,90445.2000000000,336.9207666600,16.1839060200,0.9990976800,0.0039240300,11.0147658100,0.0000005600
2025-03-05 23:00:00,90445.2000000000,91000.0000000000,90289.4800000000,90603.7300000000,323.8691788000,12.9700546200,0.9992861000,0.0039231500,11.0147658100,0.0000005600
2025-03-06 00:00:00,90607.7300000000,90828.0000000000,89972.7400000000,90047.9200000000,496.8819622800,-260.8127722900,0.9977920900,0.0032434000,22.3748640300,0.0000011300
2025-03-06 01:00:00,90054.6500000000,91899.9900000000,90032.3600000000,91053.0200000000,415.9188277700,-295.2733879600,0.9980528200,0.0047932200,22.3748640300,0.0000011300
2025-03-06 02:00:00,91045.3800000000,92000.0000000000,90995.1100000000,91808.7800000000,440.8193431900,-69.6611672200,0.9910030300,0.0052125700,22.3748640300,0.0000011300
2025-03-06 03:00:00,91808.7800000000,92000.0000000000,91400.0000000000,91610.8500000000,337.9790759200,-330.4231797600,0.9355714900,0.0050373800,22.3748640300,0.0000011300
2025-03-06 04:00:00,91604.7200000000,92457.1900000000,91516.1500000000,92273.1200000000,287.2271094200,747.5995112400,0.9518306400,0.0040869800,22.3748640300,0.0000011300
2025-03-06 05:00:00,92288.0900000000,92817.2900000000,92125.0100000000,92733.9200000000,312.5215542500,-269.1611458200,0.9775678800,0.0029064700,22.3748640300,0.0000011300
2025-03-06 06:00:00,92739.9800000000,92767.6000000000,91754.2000000000,91912.5200000000,312.0281652100,-443.3335416300,0.9993336300,0.0039925500,22.3748640300,0.0000011300
2025-03-06 07:00:00,91913.7200000000,91994.5300000000,91241.5400000000,91332.3100000000,235.0547991300,-116.1801831700,0.9989376700,0.0055464300,22.3748640300,0.0000011300
2025-03-06 08:00:00,91335.4100000000,91604.0000000000,91103.1800000000,91172.1400000000,304.8174219700,-557.1421674500,0.9453795100,0.0070202800,22.3748640300,0.0000011300
2025-03-06 09:00:00,91147.0200000000,91173.6700000000,90605.3900000000,90748.9400000000,271.1464361300,-286.1877542200,0.9964199000,0.0080706000,22.3748640300,0.0000011300
2025-03-06 10:00:00,90748.9300000000,91662.1500000000,90601.0000000000,91285.7800000000,243.4029443300,1565.0225901800,0.9505944100,0.0085404300,22.3748640300,0.0000011300
2025-03-06 11:00:00,91286.3000000000,91590.9400000000,90992.3200000000,91347.3200000000,263.2635465200,-62.8139519400,0.9949886300,0.0079824000,22.3748640300,0.0000011300
2025-03-06 12:00:00,91347.3200000000,91392.9300000000,89814.8000000000,90084.0900000000,524.0100866100,230.3438705100,0.9685055300,0.0082172300,22.3748640300,0.0000011300
2025-03-06 13:00:00,90078.8500000000,90466.6300000000,89442.6600000000,89537.9700000000,541.3244701900,-113.3314761100,0.9975925600,0.0085777000,22.3748640300,0.0000011300
2025-03-06 14:00:00,89537.9700000000,90382.7100000000,89079.0000000000,89789.8600000000,1071.4745772700,135.0517270100,0.9835048000,0.0090887800,22.3748640300,0.0000011300
2025-03-06 15:00:00,89789.9000000000,91463.3000000000,89600.0000000000,90813.7700000000,992.8750199800,-532.4226272200,0.9197720500,0.0080283200,22.3748640300,0.0000011300
2025-03-06 16:00:00,90819.6100000000,91074.1700000000,89205.1800000000,89302.2800000000,754.5113994300,774.7836349600,0.9321286000,0.0066292300,22.3748640300,0.0000011300
2025-03-06 17:00:00,89302.2800000000,89335.0800000000,87960.7700000000,88597.9000000000,1420.3791356900,-179.9084111000,0.9970171000,0.0061961000,22.3748640300,0.0000011300
2025-03-06 18:00:00,88605.2200000000,89000.0000000000,88108.7100000000,88407.3600000000,662.3941035600,240.7863749200,0.9276725700,0.0055307200,22.3748640300,0.0000011300
2025-03-06 19:00:00,88397.9000000000,89397.1200000000,87790.5000000000,88512.3200000000,936.3277582400,-136.9878972100,0.9805891100,0.0038615000,22.3748640300,0.0000011300
2025-03-06 20:00:00,88519.7500000000,89346.4000000000,88448.8900000000,89019.0800000000,759.8342275200,-112.4055252500,0.9991367900,0.0026557800,22.3748640300,0.0000011300
2025-03-06 21:00:00,89024.0500000000,89890.7200000000,88947.4200000000,89890.7200000000,462.4042659100,-390.6455153600,0.9265425000,0.0013335500,22.3748640300,0.0000011300
2025-03-06 22:00:00,89897.9100000000,90807.7000000000,89503.4000000000,90304.7500000000,899.2245948900,400.9522065500,0.9765785600,0.0007469700,22.3748640300,0.0000011300
2025-03-06 23:00:00,90307.6800000000,90575.5900000000,89888.0900000000,89921.8500000000,356.8674382500,-198.8442846800,0.9279172900,-0.0000970200,22.3748640300,0.0000011300
2025-03-07 00:00:00,89915.0200000000,91280.0000000000,84608.2700000000,85515.2700000000,3837.7767383200,22.0611410200,0.9958992400,-0.0009599800,15.6362688100,0.0000007900
2025-03-07 01:00:00,85519.3400000000,88929.5300000000,85191.3500000000,88257.8000000000,2325.0799417900,-87.2247245600,0.9984747000,-0.0018434800,15.6362688100,0.0000007900
2025-03-07 02:00:00,88271.6400000000,88470.6200000000,87232.2400000000,87246.2700000000,809.3747568600,73.3637463000,0.9969264800,-0.0012279000,15.6362688100,0.0000007900
2025-03-07 03:00:00,87243.2500000000,87693.8300000000,86762.8700000000,86977.9800000000,495.3906736000,-150.4324751500,0.9997200600,0.0013232000,15.6362688100,0.0000007900
2025-03-07 04:00:00,86973.3800000000,87887.2800000000,86834.8900000000,87621.8000000000,373.3365564400,614.6970365000,0.9105135500,0.0035210200,15.6362688100,0.0000007900
2025-03-07 05:00:00,87629.2600000000,88432.7700000000,87572.6900000000,88217.0900000000,382.8216862700,-36.8872860400,0.9998992200,0.0021350700,15.6362688100,0.0000007900
2025-03-07 06:00:00,88217.0900000000,88343.3800000000,87762.0200000000,88208.8100000000,253.6949524700,245.4375654200,0.9866917400,0.0005603800,15.6362688100,0.0000007900
2025-03-07 07:00:00,88208.8000000000,88618.6900000000,88083.6000000000,88356.6500000000,250.6897747400,-397.2188514400,0.9363430100,-0.0003053700,15.6362688100,0.0000007900
2025-03-07 08:00:00,88356.6500000000,88473.5000000000,87983.0100000000,88372.8800000000,208.7582319900,-326.7135008600,0.9944487900,-0.0022206000,15.6362688100,0.0000007900
2025-03-07 09:00:00,88354.6000000000,89700.0000000000,88345.0800000000,88940.3900000000,564.9210586600,-212.1532272300,0.9983584600,-0.0027154300,15.6362688100,0.0000007900
2025-03-07 10:00:00,88940.4000000000,89295.5200000000,88741.4800000000,89268.4300000000,205.9843200800,527.2472217600,0.8531578100,-0.0033434200,15.6362688100,0.0000007900
2025-03-07 11:00:00,89268.4400000000,89452.9900000000,88819.0000000000,88965.4400000000,224.9213020400,-271.0941820900,0.9930829000,-0.0044957300,15.6362688100,0.0000007900
2025-03-07 12:00:00,88965.4400000000,89340.1100000000,88322.4700000000,89038.2200000000,732.8267406600,-199.1905485200,0.9988069100,-0.0034727200,15.6362688100,0.0000007900
2025-03-07 13:00:00,89038.0100000000,90351.1500000000,88963.9800000000,89149.9800000000,1384.8251686200,-239.7855493000,0.9999121300,-0.0017980200,15.6362688100,0.0000007900
2025-03-07 14:00:00,89149.9800000000,91116.4300000000,88651.3600000000,90445.8200000000,2152.7093769700,38.6025930000,0.9623595000,-0.0017218000,15.6362688100,0.0000007900
2025-03-07 15:00:00,90443.6100000000,90800.0100000000,87996.9100000000,88433.8600000000,2159.0275629900,-173.8513351200,0.9982730300,0.0008230700,15.6362688100,0.0000007900
2025-03-07 16:00:00,88419.8700000000,88942.2300000000,86550.0000000000,87163.3600000000,2765.7573323600,315.0281726700,0.9544672000,0.0041459300,15.6362688100,0.0000007900
2025-03-07 17:00:00,87165.6400000000,88620.6300000000,86478.5200000000,87637.5400000000,1608.6372192000,-0.0326758700,0.9988826600,0.0079375800,15.6362688100,0.0000007900
2025-03-07 18:00:00,87652.5900000000,89020.8200000000,87444.7100000000,88562.7200000000,1052.8914111100,1547.3903521200,0.9802786900,0.0090137800,15.6362688100,0.0000007900
2025-03-07 19:00:00,88562.7200000000,88882.2200000000,87285.6500000000,87773.7200000000,641.1602581800,-161.7500229500,0.9996287400,0.0097900500,15.6362688100,0.0000007900
2025-03-07 20:00:00,87772.1100000000,88467.3300000000,86510.4900000000,86970.6600000000,1802.2507312200,273.0654910100,0.9908269300,0.0100000000,15.6362688100,0.0000007900
2025-03-07 21:00:00,86941.6900000000,87327.1600000000,85564.0800000000,86293.6700000000,1957.5202883700,-25.8637643900,0.9995091200,0.0100000000,15.6362688100,0.0000007900
2025-03-07 22:00:00,86276.4800000000,86827.2800000000,85579.8300000000,86708.9100000000,551.2397309100,-122.1633841600,0.9981279800,0.0091858700,15.6362688100,0.0000007900
2025-03-07 23:00:00,86708.9000000000,86801.8600000000,85938.6400000000,86756.9800000000,395.6064163500,586.4854427800,0.9996558200,0.0065052500,15.6362688100,0.0000007900
2025-03-08 00:00:00,86753.3000000000,86863.3800000000,86483.1600000000,86683.0000000000,169.0067575800,-38.5932072000,0.9999542900,0.0044532700,5.0417325900,0.0000002500
2025-03-08 01:00:00,86683.0000000000,86734.5100000000,85200.0000000000,86074.2200000000,530.9410559600,-95.0499807800,0.9995370900,0.0035323800,5.0417325900,0.0000002500
2025-03-08 02:00:00,86074.0800000000,86303.5100000000,85900.2000000000,86148.0200000000,157.8542249900,-84.0932454400,0.7471620100,0.0029907000,5.0417325900,0.0000002500
2025-03-08 03:00:00,86143.8600000000,86153.6300000000,85425.4600000000,85891.3400000000,172.3743410200,-56.8058076900,0.9996129300,0.0018349000,5.0417325900,0.0000002500
2025-03-08 04:00:00,85891.3500000000,86482.1500000000,85626.0200000000,86417.3200000000,156.7192635500,-18.4883721200,1.0000000000,0.0013627000,5.0417325900,0.0000002500
2025-03-08 05:00:00,86417.3200000000,86445.5100000000,85990.7800000000,86249.8100000000,73.7752212400,98.1901250700,0.9999589200,0.0008591700,5.0417325900,0.0000002500
2025-03-08 06:00:00,86249.8100000000,86632.9800000000,86229.9600000000,86455.3200000000,89.0796420300,199.8301663400,0.9998916700,0.0012977000,5.0417325900,0.0000002500
2025-03-08 07:00:00,86455.3200000000,86522.7100000000,86072.5400000000,86173.1900000000,81.9422102800,-146.2774308800,1.0000000000,0.0006439700,5.0417325900,0.0000002500
2025-03-08 08:00:00,86163.1300000000,86294.4400000000,86012.3000000000,86037.4000000000,62.6714293600,-30.1981107500,0.9973429300,0.0011681500,5.0417325900,0.0000002500
2025-03-08 09:00:00,86046.0900000000,86429.4300000000,85810.0300000000,85905.1600000000,70.0340873900,-589.2310908600,0.9859901900,0.0025348500,5.0417325900,0.0000002500
2025-03-08 10:00:00,85917.1300000000,86249.4000000000,85915.3600000000,86101.4100000000,60.0515589200,824.2397294700,0.9782460500,0.0032879200,5.0417325900,0.0000002500
2025-03-08 11:00:00,86100.7300000000,86100.7300000000,85730.2500000000,85915.4600000000,75.3188328800,-205.9720096300,0.9763871200,0.0031830500,5.0417325900,0.0000002500
2025-03-08 12:00:00,85922.0900000000,86381.3100000000,85773.0100000000,86180.0700000000,108.3211901900,-73.0342710500,0.9983702500,0.0042967700,5.0417325900,0.0000002500
2025-03-08 13:00:00,86180.0700000000,86499.9500000000,86094.3700000000,86298.7900000000,101.7461346600,-4.5321813200,0.9932581800,0.0042992700,5.0417325900,0.0000002500
2025-03-08 14:00:00,86299.6600000000,86600.0000000000,86189.5500000000,86342.6000000000,139.9328463900,257.3111248100,0.9915361400,0.0033327200,5.0417325900,0.0000002500
2025-03-08 15:00:00,86342.6000000000,86594.5500000000,86153.4600000000,86371.4000000000,103.0129508600,-124.0194559700,0.8877724900,0.0019443300,5.0417325900,0.0000002500
2025-03-08 16:00:00,86371.4000000000,86431.0700000000,85767.1100000000,86115.2200000000,187.9981418500,4.3536780500,0.9966186400,0.0003884500,5.0417325900,0.0000002500
2025-03-08 17:00:00,86115.2100000000,86126.0400000000,85633.5900000000,85920.0700000000,162.0037947500,-173.5152117600,0.9376390900,-0.0014894500,5.0417325900,0.0000002500
2025-03-08 18:00:00,85911.4800000000,86068.1000000000,85843.8100000000,86021.8300000000,78.2463273200,48.1938945900,0.9993119800,-0.0021591200,5.0417325900,0.0000002500
2025-03-08 19:00:00,86016.0100000000,86500.0000000000,85760.7200000000,86199.0700000000,142.8719082100,-36.8289256300,0.8746650600,-0.0025974800,5.0417325900,0.0000002500
2025-03-08 20:00:00,86200.1600000000,86347.9600000000,86158.5600000000,86244.1900000000,49.2130208900,-76.8968476800,0.9997990400,-0.0024671800,5.0417325900,0.0000002500
2025-03-08 21:00:00,86244.0200000000,86490.7300000000,86149.0000000000,86212.9200000000,83.0186060700,-40.2730834200,0.9995002800,-0.0023473800,5.0417325900,0.0000002500
2025-03-08 22:00:00,86205.7600000000,86361.7800000000,85838.4800000000,86321.2100000000,98.0899706800,-60.5120412900,0.9954407100,-0.0030993000,5.0417325900,0.0000002500
2025-03-08 23:00:00,86319.1600000000,86375.1100000000,86034.5000000000,86206.6900000000,69.0243494300,-92.2332329200,0.9260454900,-0.0027935200,5.0417325900,0.0000002500
2025-03-09 00:00:00,86206.6400000000,86448.9700000000,86089.0100000000,86393.8900000000,87.7876270600,-9.7854290600,1.0000000000,-0.0023498300,8.6336724000,0.0000004400
