datetime,close_price,price_change,signal,position,trade,pnl,equity,drawdown
2024-11-01,69496.01,-0.011324188908526045,buy,1,0,-0.011324188908526045,0.10730512333322101,-0.07172865641984383
2024-11-02,69374.74,-0.0017449922664622974,buy,1,0,-0.0017449922664622974,0.10556013106675871,-0.07347364868630613
2024-11-03,68775.99,-0.008630662976178316,buy,1,0,-0.008630662976178316,0.0969294680905804,-0.08210431166248444
2024-11-04,67850.01,-0.01346371022794457,buy,1,0,-0.01346371022794457,0.08346575786263583,-0.09556802189042901
2024-11-05,69372.01,0.022431831623900944,buy,1,0,0.022431831623900944,0.10589758948653677,-0.07313619026652807
2024-11-06,75571.99,0.0893729329739763,buy,1,0,0.0893729329739763,0.19527052246051307,0.0
2024-11-07,75857.89,0.0037831476979763856,buy,1,0,0.0037831476979763856,0.19905367015848946,0.0
2024-11-08,76509.78,0.008593568843003663,buy,1,0,0.008593568843003663,0.20764723900149312,0.0
2024-11-09,76677.46,0.0021916152418686163,buy,1,0,0.0021916152418686163,0.20983885424336174,0.0
2024-11-10,80370.01,0.04815691599591321,buy,1,0,0.04815691599591321,0.25799577023927495,0.0
2024-11-11,88647.99,0.10299836966550102,buy,1,0,0.10299836966550102,0.36099413990477597,0.0
2024-11-12,87952.01,-0.00785105223479976,buy,1,0,-0.00785105223479976,0.3531430876699762,-0.00785105223479976
2024-11-13,90375.2,0.027551274837266382,buy,1,0,0.027551274837266382,0.3806943625072426,0.0
2024-11-14,87325.59,-0.03374388106471693,buy,1,0,-0.03374388106471693,0.34695048144252566,-0.03374388106471693
2024-11-15,91032.07,0.04244437398018164,buy,1,0,0.04244437398018164,0.3893948554227073,0.0
2024-11-16,90586.92,-0.004890034907478302,buy,1,0,-0.004890034907478302,0.384504820515229,-0.004890034907478302
2024-11-17,89855.99,-0.008068824947354392,buy,1,0,-0.008068824947354392,0.3764359955678746,-0.012958859854832694
2024-11-18,90464.08,0.006767384122082332,buy,1,0,0.006767384122082332,0.38320337968995694,-0.006191475732750362
2024-11-19,92310.79,0.020413737695668788,buy,1,0,0.020413737695668788,0.4036171173856257,0.0
2024-11-20,94286.56,0.02140345673566446,buy,1,0,0.02140345673566446,0.4250205741212902,0.0
2024-11-21,98317.12,0.04274798019993509,buy,1,0,0.04274798019993509,0.46776855432122527,0.0
2024-11-22,98892.0,0.0058472013826280644,buy,1,0,0.0058472013826280644,0.47361575570385334,0.0
2024-11-23,97672.4,-0.012332645714516866,buy,1,0,-0.012332645714516866,0.46128310998933647,-0.012332645714516866
2024-11-24,97900.04,0.002330648166728677,buy,1,0,0.002330648166728677,0.46361375815606515,-0.010001997547788188
2024-11-25,93010.01,-0.04994921350389636,buy,1,0,-0.04994921350389636,0.4136645446521688,-0.05995121105168455
2024-11-26,91965.16,-0.011233737099909935,buy,1,0,-0.011233737099909935,0.40243080755225885,-0.07118494815159448
2024-11-27,95863.11,0.04238507278190995,buy,1,0,0.04238507278190995,0.4448158803341688,-0.028799875369684536
2024-11-28,95643.98,-0.002285863665387078,buy,1,0,-0.002285863665387078,0.4425300166687817,-0.031085739035071613
2024-11-29,97460.0,0.018987290156683212,buy,1,0,0.018987290156683212,0.46151730682546493,-0.012098448878388401
2024-11-30,96407.99,-0.010794274574184248,buy,1,0,-0.010794274574184248,0.4507230322512807,-0.02289272345257265
2024-12-01,97185.18,0.008061468764155144,buy,1,0,0.008061468764155144,0.45878450101543583,-0.014831254688417506
2024-12-02,95840.62,-0.01383503122595442,buy,1,0,-0.01383503122595442,0.4449494697894814,-0.028666285914371925
2024-12-03,95849.69,9.463628261174861e-05,buy,1,0,9.463628261174861e-05,0.44504410607209316,-0.028571649631760176
2024-12-04,98587.32,0.028561699051921963,buy,1,0,0.028561699051921963,0.4736058051240151,-9.950579838213791e-06
2024-12-05,96945.63,-0.016652141472148774,buy,1,0,-0.016652141472148774,0.45695366365186635,-0.016662092051986988
2024-12-06,99740.84,0.028832759145512643,buy,1,0,0.028832759145512643,0.485786422797379,0.0
2024-12-07,99831.99,0.0009138683812970338,buy,1,0,0.0009138683812970338,0.486700291178676,0.0
2024-12-08,101109.59,0.012797501081567075,buy,1,0,0.012797501081567075,0.4994977922602431,0.0
2024-12-09,97276.47,-0.0379105483466009,buy,1,0,-0.0379105483466009,0.4615872439136422,-0.0379105483466009
2024-12-10,96593.0,-0.007026056763778543,buy,1,0,-0.007026056763778543,0.45456118714986365,-0.044936605110379446
2024-12-11,101125.0,0.04691851376393741,buy,1,0,0.04691851376393741,0.501479700913801,0.0
2024-12-12,100004.29,-0.011082422744128628,buy,1,0,-0.011082422744128628,0.4903972781696724,-0.011082422744128628
2024-12-13,101424.25,0.014198990863292016,buy,1,0,0.014198990863292016,0.5045962690329644,0.0
2024-12-14,101420.0,-4.19031937628489e-05,buy,1,0,-4.19031937628489e-05,0.5045543658392015,-4.19031937628489e-05
2024-12-15,104463.99,0.030013705383553635,buy,1,0,0.030013705383553635,0.5345680712227552,0.0
2024-12-16,106058.66,0.01526526030644626,buy,1,0,0.01526526030644626,0.5498333315292014,0.0
2024-12-17,106133.74,0.0007079101319968917,buy,1,0,0.0007079101319968917,0.5505412416611983,0.0
2024-12-18,100204.01,-0.0558703575319216,buy,1,0,-0.0558703575319216,0.49467088412927673,-0.0558703575319216
2024-12-19,97461.86,-0.027365671293993032,buy,1,0,-0.027365671293993032,0.4673052128352837,-0.08323602882591463
2024-12-20,97805.44,0.0035252764517319513,buy,1,0,0.0035252764517319513,0.47083048928701565,-0.07971075237418268
2024-12-21,97291.99,-0.005249707991702657,buy,1,0,-0.005249707991702657,0.465580781295313,-0.08496046036588534
2024-12-22,95186.27,-0.02164330280426996,buy,1,0,-0.02164330280426996,0.44393747849104304,-0.1066037631701553
2024-12-23,94881.47,-0.003202142493870186,buy,1,0,-0.003202142493870186,0.44073533599717285,-0.10980590566402548
2024-12-24,98663.58,0.03986141867321402,buy,1,0,0.03986141867321402,0.48059675467038687,-0.06994448699081146
2024-12-25,99429.6,0.0077639591022340415,buy,1,0,0.0077639591022340415,0.4883607137726209,-0.06218052788857742
2024-12-26,95791.6,-0.03658870195595676,buy,1,0,-0.03658870195595676,0.45177201181666415,-0.09876922984453418
2024-12-27,94299.03,-0.01558142885179914,buy,1,0,-0.01558142885179914,0.436190582964865,-0.11435065869633332
2024-12-28,95300.0,0.01061484937862045,buy,1,0,0.01061484937862045,0.44680543234348546,-0.10373580931771287
2024-12-29,93738.2,-0.01638824763903468,buy,1,0,-0.01638824763903468,0.4304171847044508,-0.12012405695674755
2024-12-30,92792.05,-0.010093537106537043,buy,1,0,-0.010093537106537043,0.42032364759791374,-0.1302175940632846
2024-12-31,93576.0,0.008448460832582105,buy,1,0,0.008448460832582105,0.42877210843049585,-0.12176913323070249
2025-01-01,94591.79,0.010855240659998211,sell,-1,2,-0.0011447593400017893,0.42762734909049405,-0.12291389257070429
2025-01-02,96984.79,0.025298178626284695,buy,1,2,-0.03729817862628469,0.39032917046420934,-0.160212071196989
2025-01-03,98174.18,0.012263675572221189,buy,1,0,0.012263675572221189,0.40259284603643053,-0.1479483956247678
2025-01-04,98220.5,0.0004718144831972193,buy,1,0,0.0004718144831972193,0.40306466051962775,-0.14747658114157058
2025-01-05,98363.61,0.0014570278098766654,buy,1,0,0.0014570278098766654,0.4045216883295044,-0.14601955333169392
2025-01-06,102235.6,0.039364049367443865,buy,1,0,0.039364049367443865,0.4438857376969483,-0.10665550396425005
2025-01-07,96954.61,-0.05165509861535522,buy,1,0,-0.05165509861535522,0.39223063908159306,-0.15831060257960528
2025-01-08,95060.61,-0.01953491432743626,buy,1,0,-0.01953491432743626,0.3726957247541568,-0.17784551690704153
2025-01-09,92552.49,-0.026384429891623817,buy,1,0,-0.026384429891623817,0.346311294862533,-0.20422994679866535
2025-01-10,94726.11,0.02348526765730452,buy,1,0,0.02348526765730452,0.3697965625198375,-0.18074467914136083
2025-01-11,94599.99,-0.0013314174940783907,sell,-1,2,-0.013331417494078391,0.3564651450257591,-0.19407609663543923
2025-01-12,94545.06,-0.0005806554525006336,sell,-1,0,0.0005806554525006336,0.35704580047825973,-0.1934954411829386
2025-01-13,94536.1,-9.476962625010188e-05,buy,1,2,-0.011905230373749898,0.3451405701045098,-0.2054006715566885
2025-01-14,96560.86,0.021417849900725594,buy,1,0,0.021417849900725594,0.3665584200052354,-0.1839828216559629
2025-01-15,100497.35,0.04076693186038316,buy,1,0,0.04076693186038316,0.4073253518656186,-0.14321588979557975
2025-01-16,99987.3,-0.005075258203325772,buy,1,0,-0.005075258203325772,0.4022500936622928,-0.14829114799890553
2025-01-17,104077.48,0.04090699518838892,buy,1,0,0.04090699518838892,0.4431570888506817,-0.10738415281051661
2025-01-18,104556.23,0.0045999384304846735,buy,1,0,0.0045999384304846735,0.4477570272811664,-0.10278421438003194
2025-01-19,101331.57,-0.030841395103859304,buy,1,0,-0.030841395103859304,0.4169156321773071,-0.13362560948389124
2025-01-20,102260.01,0.009162396279856155,buy,1,0,0.009162396279856155,0.42607802845716325,-0.12446321320403508
2025-01-21,106143.82,0.03797975376689289,buy,1,0,0.03797975376689289,0.46405778222405614,-0.0864834594371422
2025-01-22,103706.66,-0.022960922265658046,buy,1,0,-0.022960922265658046,0.4410968599583981,-0.10944438170280024
2025-01-23,103910.34,0.0019640011547956693,buy,1,0,0.0019640011547956693,0.44306086111319376,-0.10748038054800457
2025-01-24,104870.5,0.009240273874573157,buy,1,0,0.009240273874573157,0.4523011349877669,-0.09824010667343142
2025-01-25,104746.85,-0.0011790732379457491,buy,1,0,-0.0011790732379457491,0.45112206174982117,-0.09941917991137716
2025-01-26,102620.0,-0.020304667873067395,buy,1,0,-0.020304667873067395,0.4308173938767538,-0.11972384778444456
2025-01-27,102082.83,-0.0052345546677060595,buy,1,0,-0.0052345546677060595,0.4255828392090477,-0.12495840245215062
2025-01-28,101335.52,-0.0073206238502596666,buy,1,0,-0.0073206238502596666,0.41826221535878805,-0.13227902630241029
2025-01-29,103733.24,0.023661199942527578,buy,1,0,0.023661199942527578,0.4419234153013156,-0.10861782635988271
2025-01-30,104722.94,0.00954081835292131,buy,1,0,0.00954081835292131,0.45146423365423693,-0.0990770080069614
2025-01-31,102429.56,-0.021899499765762886,buy,1,0,-0.021899499765762886,0.42956473388847405,-0.12097650777272428
2025-02-01,100635.65,-0.01751359666096397,sell,-1,2,-0.02951359666096397,0.40005113722751007,-0.15049010443368827
2025-02-02,97700.59,-0.029165211334154395,buy,1,2,0.017165211334154395,0.41721634856166445,-0.13332489309953388
2025-02-03,101328.52,0.03713314320824468,buy,1,0,0.03713314320824468,0.45434949176990913,-0.0961917498912892
2025-02-04,97763.13,-0.03518644109279401,buy,1,0,-0.03518644109279401,0.4191630506771151,-0.1313781909840832
2025-02-05,96612.43,-0.011770285996367091,buy,1,0,-0.011770285996367091,0.40739276468074803,-0.1431484769804503
2025-02-06,96554.35,-0.0006011648811647952,buy,1,0,-0.0006011648811647952,0.40679159979958324,-0.1437496418616151
2025-02-07,96506.8,-0.0004924687494659574,buy,1,0,-0.0004924687494659574,0.4062991310501173,-0.14424211061108105
2025-02-08,96444.74,-0.0006430634939713631,buy,1,0,-0.0006430634939713631,0.4056560675561459,-0.14488517410505242
2025-02-09,96462.75,0.00018673905907151678,buy,1,0,0.00018673905907151678,0.40584280661521743,-0.1446984350459809
2025-02-10,97430.82,0.010035687350816946,buy,1,0,0.010035687350816946,0.4158784939660344,-0.13466274769516395
2025-02-11,95778.2,-0.016961983897908373,buy,1,0,-0.016961983897908373,0.398916510068126,-0.15162473159307233
2025-02-12,97869.99,0.021839938524633062,buy,1,0,0.021839938524633062,0.42075644859275907,-0.12978479306843926
2025-02-13,96608.14,-0.0128931248485874,buy,1,0,-0.0128931248485874,0.40786332374417167,-0.14267791791702666
2025-02-14,97500.48,0.009236695789816451,buy,1,0,0.009236695789816451,0.4171000195339881,-0.1334412221272102
2025-02-15,97569.66,0.0007095349684433927,buy,1,0,0.0007095349684433927,0.4178095545024315,-0.13273168715876682
2025-02-16,96118.12,-0.014876960727340904,sell,-1,2,-0.026876960727340905,0.3909325937750906,-0.15960864788610774
2025-02-17,95780.0,-0.0035177550289164916,buy,1,2,-0.008482244971083509,0.3824503488040071,-0.16809089285719125
2025-02-18,95671.74,-0.0011302986009604776,buy,1,0,-0.0011302986009604776,0.3813200502030466,-0.16922119145815173
2025-02-19,96644.37,0.01016632497746972,buy,1,0,0.01016632497746972,0.3914863751805163,-0.159054866480682
2025-02-20,98305.0,0.017182894357943512,buy,1,0,0.017182894357943512,0.40866926953845983,-0.1418719721227385
2025-02-21,96181.98,-0.02159625654849706,buy,1,0,-0.02159625654849706,0.3870730129899628,-0.16346822867123556
2025-02-22,96551.01,0.0038367893861199764,buy,1,0,0.0038367893861199764,0.39090980237608275,-0.15963143928511558
2025-02-23,96258.0,-0.003034768875022631,buy,1,0,-0.003034768875022631,0.3878750335010601,-0.16266620816013821
2025-02-24,91552.88,-0.04888030085811046,buy,1,0,-0.04888030085811046,0.33899473264294966,-0.21154650901824867
2025-02-25,88680.4,-0.0313750916410277,buy,1,0,-0.0313750916410277,0.30761964100192196,-0.24292160065927637
2025-02-26,84250.09,-0.04995816437454048,buy,1,0,-0.04995816437454048,0.2576614766273815,-0.29287976503381685
2025-02-27,84708.58,0.005442011990729023,buy,1,0,0.005442011990729023,0.2631034886181105,-0.28743775304308783
2025-02-28,84349.94,-0.0042338096093689215,buy,1,0,-0.0042338096093689215,0.2588696790087416,-0.29167156265245675
2025-03-01,86064.53,0.02032710396711601,buy,1,0,0.02032710396711601,0.2791967829758576,-0.27134445868534074
2025-03-02,94270.0,0.09534090292481712,sell,-1,2,0.08334090292481712,0.3625376859006747,-0.18800355576052363
2025-03-03,86220.61,-0.08538654927336375,buy,1,2,0.07338654927336376,0.43592423517403844,-0.11461700648715989
2025-03-04,87281.98,0.012309933784973248,buy,1,0,0.012309933784973248,0.4482341689590117,-0.10230707270218664
2025-03-05,90606.01,0.038083806073143656,buy,1,0,0.038083806073143656,0.48631797503215535,-0.06422326662904299
2025-03-06,89931.89,-0.007440124556858829,buy,1,0,-0.007440124556858829,0.4788778504752965,-0.07166339118590181
2025-03-07,86801.75,-0.034805673493573885,buy,1,0,-0.034805673493573885,0.44407217698172263,-0.1064690646794757
2025-03-08,86222.45,-0.006673828580645025,buy,1,0,-0.006673828580645025,0.4373983484010776,-0.11314289326012072
2025-03-09,80734.37,-0.0636502442229373,buy,1,0,-0.0636502442229373,0.3737481041781403,-0.17679313748305803
2025-03-10,78595.86,-0.026488223045525672,buy,1,0,-0.026488223045525672,0.34725988113261463,-0.2032813605285837
2025-03-11,82932.99,0.055182677560879245,buy,1,0,0.055182677560879245,0.4024425586934939,-0.14809868296770445
2025-03-12,83680.12,0.009008839546240877,buy,1,0,0.009008839546240877,0.41145139823973476,-0.13908984342146358
2025-03-13,81115.78,-0.030644554525017353,buy,1,0,-0.030644554525017353,0.3808068437147174,-0.16973439794648093
2025-03-14,83983.2,0.03534971863674374,buy,1,0,0.03534971863674374,0.41615656235146115,-0.1343846793097372
2025-03-15,84338.44,0.004229893597767154,buy,1,0,0.004229893597767154,0.4203864559492283,-0.13015478571197003
2025-03-16,82574.53,-0.020914662400679962,buy,1,0,-0.020914662400679962,0.39947179354854834,-0.15106944811265
2025-03-17,84010.03,0.017384295133135996,buy,1,0,0.017384295133135996,0.41685608868168433,-0.133685152979514
2025-03-18,82715.03,-0.015414826063030795,buy,1,0,-0.015414826063030795,0.40144126261865354,-0.1490999790425448
2025-03-19,86845.94,0.04994146771149088,buy,1,0,0.04994146771149088,0.4513827303301444,-0.09915851133105391
2025-03-20,84223.39,-0.030197727147636355,buy,1,0,-0.030197727147636355,0.42118500318250807,-0.12935623847869027
2025-03-21,84088.79,-0.0015981308755205204,buy,1,0,-0.0015981308755205204,0.41958687230698755,-0.1309543693542108
2025-03-22,83840.59,-0.0029516419489445944,buy,1,0,-0.0029516419489445944,0.41663523035804295,-0.13390601130315538
2025-03-23,86082.5,0.02674015056430301,buy,1,0,0.02674015056430301,0.44337538092234596,-0.10716586073885237
2025-03-24,87498.16,0.01644538669299811,sell,-1,2,0.004445386692998109,0.44782076761534406,-0.10272047404585427
2025-03-25,87392.87,-0.0012033395902268929,sell,-1,0,0.0012033395902268929,0.44902410720557095,-0.10151713445562738
2025-03-26,86909.17,-0.005534776464029556,sell,-1,0,0.005534776464029556,0.4545588836696005,-0.09598235799159782
2025-03-27,87232.01,0.003714682811951864,buy,1,2,-0.015714682811951864,0.43884420085764864,-0.1116970408035497
2025-03-28,84424.38,-0.0321857767578666,buy,1,0,-0.0321857767578666,0.40665842409978203,-0.1438828175614163
2025-03-29,82648.54,-0.02103468216171689,buy,1,0,-0.02103468216171689,0.38562374193806515,-0.1649174997231332
2025-03-30,82389.99,-0.0031283069247198814,buy,1,0,-0.0031283069247198814,0.38249543501334526,-0.16804580664785307
2025-03-31,82550.01,0.0019422262340362817,buy,1,0,0.0019422262340362817,0.38443766124738155,-0.1661035804138168
2025-04-01,85158.34,0.031596967704788925,buy,1,0,0.031596967704788925,0.41603462895217047,-0.13450661270902786
