timestamp,open,high,low,close,volume,netflow_total,exchange_whale_ratio,funding_rates,average_dormancy,sa_average_dormancy,log_return,prob_bullish,prob_bearish,marketRegime
2020-01-18,8913.27,8988.88,8806.38,8915.96,38294.746545,375.65877072,0.36576786,0.02710133,6.91543651,3.8e-07,0.0003006297542892932,0.40778489673642354,0.0031480531916811333,hold
2020-01-19,8915.09,9198.98,8466.0,8701.7,70676.889259,2225.25506121,0.27574965,0.05383267,8.48905318,4.7e-07,-0.024324520325978746,0.4907665669692026,0.0021592876833884,hold
2020-01-20,8701.72,8746.99,8521.28,8642.35,38896.639746,-2127.28672282,0.32893463,0.01094633,4.23113686,2.3e-07,-0.0068438722969167065,0.6224168616988077,0.005849810104930629,buy
2020-01-21,8642.35,8789.0,8488.0,8736.03,36494.687659,-1651.22638491,0.33425106,0.01372167,8.29304119,4.6e-07,0.010781316488657582,0.6447337109829572,0.03927793278566398,buy
2020-01-22,8736.04,8818.0,8590.0,8682.36,29080.557138,-1308.33177654,0.64087746,0.01379733,7.26811357,4e-07,-0.006162471944631271,0.12883972578876013,0.8711602589440849,sell
2020-01-23,8682.77,8691.81,8306.39,8404.52,48165.944597,2117.47985441,0.30222326,0.03900767,14.7874791,8.1e-07,-0.03252372475192156,0.8678223282458263,0.08449303043568618,buy
2020-01-24,8404.52,8528.02,8238.0,8439.0,41687.529529,215.02122671,0.51753674,0.02335733,20.4796247,1.13e-06,0.004094161809795407,0.8706532749398639,0.12844234299032012,buy
2020-01-25,8438.99,8451.26,8254.9,8340.58,25521.157932,3.17027431,0.30473894,0.01,8.39831337,4.6e-07,-0.01173105985876297,0.5652565612454852,0.004122941035914219,hold
2020-01-26,8340.01,8618.13,8293.66,8615.0,31130.485164,-1241.0430119,0.17436446,0.01,5.89363628,3.2e-07,0.0323721116628264,0.5562457551623454,0.001991684150164242,hold
2020-01-27,8614.39,9000.0,8535.0,8907.57,53973.542996,-1118.57505703,0.27381906,0.01,3.34717124,1.8e-07,0.03339660703325178,0.7711364058798265,0.002906168024186632,buy
2020-01-28,8907.57,9400.0,8862.4,9374.21,74584.853765,1442.80614124,0.25707551,0.06180233,5.53888731,3e-07,0.05106082462602789,0.9768640665229654,0.0037591804642214404,buy
2020-01-29,9375.34,9449.24,9216.0,9301.53,53864.065122,-284.56346992,0.22834256,0.061829,21.60170208,1.19e-06,-0.007783398882224428,0.3766742759047827,0.000877880808648755,hold
2020-01-30,9301.57,9578.0,9204.44,9513.21,60626.744259,548.0493292,0.34202862,0.03776,4.43866602,2.4e-07,0.022502456278908796,0.5993218735089766,0.0032834422903726497,hold
2020-01-31,9511.52,9530.22,9210.01,9352.89,45552.022352,-178.31904728,0.35806139,0.064001,10.89410279,6e-07,-0.01699597258492471,0.5340441696545581,0.0033114654629543766,hold
2020-02-01,9351.71,9464.53,9281.0,9384.61,28578.067354,468.2997639,0.29347871,0.04766067,4.64068117,2.6e-07,0.003385727050131138,0.20549670099808193,0.0005840678783339247,hold
2020-02-02,9384.41,9477.03,9120.0,9331.51,45690.91254,1816.96705389,0.32209728,0.05370567,15.63148338,8.6e-07,-0.005674268221518584,0.17052433188600158,0.0008037810327820014,hold
2020-02-03,9331.59,9618.79,9234.0,9292.24,50892.133451,814.5177552,0.23381838,0.04838133,37.53588469,2.06e-06,-0.004217202035113095,0.06193019847036867,0.00017727311215670903,hold
2020-02-04,9291.35,9350.0,9093.01,9197.02,53308.175266,167.10324548,0.20111097,0.034214,8.61938169,4.7e-07,-0.01030012470407638,0.12977860791141763,0.0004927007343697697,hold
2020-02-05,9197.02,9744.45,9177.22,9612.04,64870.415615,883.45269178,0.19979578,0.07555067,7.60305668,4.2e-07,0.044136960790043735,0.8957526932386649,0.003903240814608379,buy
2020-02-06,9612.03,9862.57,9526.35,9772.0,64949.706588,4644.4894391,0.2418285,0.05652833,15.11931492,8.3e-07,0.016504674065094656,0.9466510121430475,0.004513414405974354,buy
2020-02-07,9772.0,9885.0,9730.0,9813.73,43966.114632,-882.38312788,0.23074339,0.031419,34.05304238,1.87e-06,0.00426127217580927,0.13642816381352638,0.0003385859480646131,hold
2020-02-08,9813.87,9940.0,9667.11,9895.05,43600.843666,-703.2365685,0.18586291,0.06832367,13.06558666,7.2e-07,0.008252206527558531,0.06337468954839612,0.0002133374135071259,hold
2020-02-09,9895.04,10166.0,9880.75,10151.75,43408.475616,1126.14457447,0.15940562,0.10073533,13.41728697,7.4e-07,0.025611472320488028,0.26761865614700625,0.0011039278600805914,hold
2020-02-10,10151.72,10188.0,9756.0,9851.83,59573.084619,299.23984471,0.24733481,0.08897633,28.38311915,1.56e-06,-0.02998887968955256,0.4245599151255038,0.0018455075233861163,hold
2020-02-11,9851.74,10323.59,9700.0,10223.08,62422.395224,1334.53479464,0.28010532,0.13830567,9.00941958,4.9e-07,0.03699068450599928,0.6817409133179454,0.0027097071934985132,buy
2020-02-12,10223.08,10450.0,10223.08,10326.46,61008.06393,61.43238254,0.22028195,0.10183067,6.19633424,3.4e-07,0.010061623972999353,0.17213134945498454,0.00037479306318618014,hold
2020-02-13,10325.33,10500.0,10080.0,10229.63,79344.358759,-189.33082754,0.31467439,0.07271233,10.99662965,6e-07,-0.009421122032285924,0.21543574651729436,0.000984231630118213,hold
2020-02-14,10227.78,10381.56,10111.37,10344.36,47038.480173,-110.89510651,0.32200915,0.06317267,6.3024114,3.5e-07,0.011153032471666205,0.3649114298273902,0.001676417019237846,hold
2020-02-15,10344.36,10375.0,9801.0,9904.72,57657.202947,677.02834298,0.25398464,0.078477,7.00251882,3.8e-07,-0.043430032448461935,0.6636595580023275,0.004012927935889464,buy
2020-02-16,9904.46,10050.0,9638.12,9917.27,60023.999537,977.66983946,0.30424308,0.04699967,3.46998074,1.9e-07,0.0012662706092510477,0.4714122314152965,0.0013855338759861864,hold
2020-02-17,9910.7,9964.16,9452.67,9706.0,70261.011901,49.27453858,0.3009154,0.05966767,3.70125237,2e-07,-0.021533430825940978,0.6222821915334569,0.0026704084938274255,buy
2020-02-18,9706.0,10250.0,9576.01,10164.71,70604.124019,933.61243738,0.3511073,0.03000333,7.65747636,4.2e-07,0.04617766642322519,0.9872703079689328,0.008829549099326728,buy
2020-02-19,10164.78,10250.0,9350.0,9593.79,55162.586895,-2060.21238858,0.33785503,0.029748,9.42805428,5.2e-07,-0.05780590324636327,0.9841306318263218,0.015621515358673078,buy
2020-02-20,9594.65,9699.0,9400.0,9596.42,60152.342914,-743.7268769,0.31031382,0.01,15.39216228,8.4e-07,0.00027409809652581926,0.3717609193663051,0.001369381138923999,hold
2020-02-21,9597.21,9755.51,9550.21,9677.05,42181.554524,-3348.76423818,0.20518743,0.01,8.19041294,4.5e-07,0.008366990519610176,0.17698789756499064,0.0010959855464595589,hold
2020-02-22,9677.05,9709.17,9560.02,9650.86,24636.757623,-659.6119998,0.28133046,0.017302,5.44423803,3e-07,-0.002710072225020686,0.11622524118137285,0.0004225115764422998,hold
2020-02-23,9650.85,9990.0,9645.0,9936.4,37702.089843,-988.83345629,0.17036935,0.05103067,6.38400058,3.5e-07,0.029157751478757078,0.24374356616567505,0.0010837955977364207,hold
2020-02-24,9936.4,9990.0,9473.56,9656.13,55796.59612,-1382.03123797,0.25199721,0.018992,5.53161732,3e-07,-0.02861183519342414,0.5763710980129176,0.003402369221775112,hold
2020-02-25,9655.52,9675.0,9250.0,9315.84,54379.344552,1030.55623976,0.28444772,0.03682733,25.97070881,1.42e-06,-0.03587676971484084,0.8316840280674406,0.0045656043155179815,buy
2020-02-26,9316.48,9377.44,8633.63,8785.25,92130.345482,4055.97021619,0.15959989,0.035551,7.95517,4.4e-07,-0.05864199828916444,0.9786753649847724,0.016193888092527715,buy
2020-02-27,8786.0,8971.77,8531.0,8823.21,72483.578762,1474.57599638,0.2478986,0.01,5.22635196,2.9e-07,0.004311570552474216,0.5647529849590693,0.00137190420647737,hold
2020-02-28,8823.25,8900.0,8445.0,8692.91,71155.208977,4004.26490915,0.32706292,0.03226633,8.38030185,4.6e-07,-0.014877998499183857,0.7215805230986386,0.0055993972829945105,buy
2020-02-29,8690.8,8790.0,8523.55,8523.61,36748.183035,-445.88822413,0.23251428,0.057276,9.08877774,5e-07,-0.019667790863484216,0.3353590908825527,0.0010138755209631839,hold
2020-03-01,8523.61,8750.0,8411.0,8531.88,43892.201779,460.2420289,0.29282021,0.02589533,9.95455333,5.5e-07,0.0009697757904506052,0.38318755751338984,0.0013045372401983629,hold
2020-03-02,8530.3,8965.75,8498.0,8915.24,60401.31773,1053.18594189,0.37668211,0.01,19.39107186,1.06e-06,0.043952436059954136,0.9818096112274595,0.014063665781954953,buy
2020-03-03,8911.18,8919.65,8651.0,8760.07,55154.997282,-1519.06702118,0.42694646,0.01,25.31240643,1.39e-06,-0.017558276088587222,0.9773447631171961,0.018502534808779027,buy
2020-03-04,8760.07,8848.29,8660.0,8750.87,38696.482578,2908.89170747,0.34780122,0.014776,7.49094338,4.1e-07,-0.0010507717856942027,0.9130372632235539,0.00538273312121591,buy
2020-03-05,8750.99,9159.42,8746.54,9054.68,58201.866355,788.51460517,0.27767657,0.021125,13.01584071,7.1e-07,0.0341286271212737,0.7860607189140072,0.002218603203535055,buy
2020-03-06,9054.64,9170.0,8985.5,9131.88,43782.948044,-976.89222111,0.22803219,0.03231367,6.40338276,3.5e-07,0.008489836857210005,0.2997254105669396,0.0007299943318528434,hold
2020-03-07,9130.89,9188.0,8835.0,8886.66,45422.204525,410.30019151,0.26608957,0.03982833,4.38514334,2.4e-07,-0.027220312082118024,0.5202507625469462,0.003858498276829969,hold
2020-03-08,8885.25,8886.76,8000.0,8033.31,77537.315166,-224.08084791,0.16884876,0.03422267,6.88778604,3.8e-07,-0.10095462863465858,0.9095680879761691,0.09043182158910143,buy
2020-03-09,8034.76,8179.31,7632.01,7929.87,116968.863268,164.34849317,0.22128116,0.01,14.06276367,7.7e-07,-0.012960005190206313,0.16867252559845225,0.0008304172792565887,hold
2020-03-10,7929.87,8149.0,7728.01,7894.56,86783.443875,-1919.22926651,0.16291524,0.01,8.94467664,4.9e-07,-0.00446272739082808,0.07615062496493744,0.0005191766065601289,hold
2020-03-11,7894.57,7980.0,7590.0,7934.52,79942.411172,-930.7400582,0.29925266,0.01449,22.22108099,1.22e-06,0.0050489459763729885,0.18269659869425017,0.011574101073645152,hold
2020-03-12,7934.58,7966.17,4410.0,4800.0,261505.608653,9072.45942943,0.18125143,-0.007074,16.23121728,8.9e-07,-0.5026069427414592,8.999537042168431e-29,1.0,sell
2020-03-13,4800.01,5955.0,3782.13,5578.6,402201.673764,-6166.14590057,0.16115187,-0.14726633,14.22192843,7.8e-07,0.15032193094234547,0.02827390548157964,0.9717260945175622,sell
2020-03-14,5576.05,5640.52,5055.13,5172.06,136910.135974,-611.28519551,0.19310811,-0.034388,12.97289789,7.1e-07,-0.07566678708579554,0.8152409042516069,0.18474024270741476,buy
2020-03-15,5172.48,5940.0,5093.1,5361.3,139916.146534,-2673.97223452,0.17222763,-0.04376,8.21826131,4.5e-07,0.03593542121832906,0.8860236643426203,0.019622618355794378,buy
2020-03-16,5360.33,5365.42,4442.12,5028.97,227276.92276,-4898.42162296,0.21420432,-0.05035367,10.20932649,5.6e-07,-0.06399129121736558,0.9441634129436375,0.05583567746435571,buy
2020-03-17,5028.86,5525.0,4921.45,5312.64,150089.926318,-656.68496539,0.17828783,-0.00965333,11.46353399,6.3e-07,0.054873695073120565,0.9837769785925862,0.0063190909510015165,buy
2020-03-18,5312.64,5436.17,5009.37,5393.04,137127.634894,-3780.09525685,0.15133382,-0.02798133,4.49371438,2.5e-07,0.015020346505170423,0.8078157426693463,0.011484219070741087,buy
2020-03-19,5393.26,6400.0,5252.53,6162.37,199020.873439,-108.73496785,0.19429353,-0.02152067,6.66921138,3.6e-07,0.13335221046196347,0.9215292248981278,0.07847077510100646,buy
2020-03-20,6162.05,6900.0,5670.0,6208.36,219298.329514,1608.9984357,0.2097188,0.00571867,5.20140868,2.8e-07,0.007435327078688863,0.33970123200082875,0.0013087456272002898,hold
2020-03-21,6204.57,6456.98,5860.02,6186.98,128913.668363,906.04555163,0.1908496,-0.00510467,4.9487609,2.7e-07,-0.0034496869311265673,0.2657603314947617,0.0007717329609482109,hold
2020-03-22,6187.04,6407.87,5734.01,5816.19,119115.990527,286.68033658,0.25683538,-0.00219067,5.46343546,3e-07,-0.06180167576087353,0.9821081075716789,0.013975433829985078,buy
2020-03-23,5816.05,6600.0,5688.0,6467.31,164674.215785,1567.68779119,0.25203058,0.001235,7.73425689,4.2e-07,0.1061148487906949,0.9794433825945308,0.02055661738018988,buy
2020-03-24,6465.25,6833.0,6371.33,6744.72,151138.009878,582.81730425,0.27962995,0.01,4.12075672,2.3e-07,0.041999719577783305,0.969333113741091,0.0034721011692278978,buy
2020-03-25,6744.69,6957.96,6450.0,6677.43,132155.734989,-3348.01324959,0.24730453,0.00605033,13.4369802,7.3e-07,-0.01002679358492966,0.7901501573596953,0.00437863689191153,buy
2020-03-26,6677.42,6780.0,6510.0,6737.36,83026.555211,2140.69072964,0.2075979,0.00594067,8.97058946,4.9e-07,0.008934973816594624,0.6978719854149924,0.0017360014668953434,buy
2020-03-27,6737.27,6842.59,6261.0,6359.11,82914.968354,2211.02350358,0.2916362,-0.001739,7.12796395,3.9e-07,-0.057779726345443316,0.9843854136089863,0.011543045336747167,buy
2020-03-28,6359.11,6360.0,6024.0,6236.65,93159.693429,-5660.26125933,0.22969116,-0.02873167,5.13573058,2.8e-07,-0.019445251206402104,0.9736613198033728,0.02512856624901963,buy
2020-03-29,6236.65,6266.0,5866.56,5881.42,63311.627714,723.82380478,0.33439973,-0.039681,8.65067167,4.7e-07,-0.058644949893034606,0.9876384949694745,0.011981404802469004,buy
2020-03-30,5880.5,6599.0,5857.76,6394.38,118889.549992,1158.54438374,0.22875764,-0.015394,5.87369148,3.2e-07,0.08362125023444582,0.9921090481826529,0.007889051090169484,buy
2020-03-31,6394.45,6523.23,6321.4,6410.44,72337.595259,-414.60870838,0.21146883,-0.01357,4.47392083,2.4e-07,0.002508431734471707,0.20592296668928825,0.00048366283469959795,hold
2020-04-01,6412.14,6679.94,6150.11,6642.92,97500.7524,-1554.61953246,0.21099986,-0.034331,7.76758731,4.2e-07,0.03562371453633789,0.26649468032352375,0.0011530706191942128,hold
2020-04-02,6643.36,7198.0,6551.0,6794.09,149299.906871,392.06704135,0.19988922,0.007248,6.29282928,3.4e-07,0.02250149077446257,0.22405013280248978,0.0006135140929730378,hold
2020-04-03,6793.86,7048.0,6602.1,6734.1,104080.276939,3858.86284347,0.21375861,0.005421,3.51636535,1.9e-07,-0.008868945989810946,0.3871147756158022,0.0019948725299117525,hold
2020-04-04,6732.97,6990.41,6650.01,6856.99,72990.861139,-2409.42645424,0.14022425,-0.00220333,3.83693164,2.1e-07,0.018084399293975692,0.30271664044968605,0.0018252194471693416,hold
2020-04-05,6857.41,6895.54,6677.52,6772.78,49685.356983,2355.34960702,0.33032503,0.00347367,4.17381367,2.3e-07,-0.012356932145710244,0.6683740886355662,0.004239446403838861,buy
2020-04-06,6772.78,7355.14,6765.0,7329.9,118052.000832,1491.68784909,0.28808572,-0.0069,4.61658654,2.5e-07,0.07905023544895948,0.9893682938242117,0.01062419622956819,buy
2020-04-07,7329.9,7459.69,7077.0,7197.32,103585.168918,1517.54709171,0.24137409,-0.00151567,8.62872856,4.7e-07,-0.018253138732796458,0.49158577476093585,0.0013224679829444092,hold
2020-04-08,7197.32,7420.0,7150.0,7361.28,76059.145838,1393.31142698,0.25064655,0.00889233,5.39405564,2.9e-07,0.02252509615524215,0.5056336934312904,0.0013061313965948662,hold
2020-04-09,7360.26,7371.92,7108.08,7283.54,61077.538712,-2048.21331017,0.26670376,-0.007954,6.88686163,3.8e-07,-0.010616822906183088,0.5699815924430922,0.002721462873009858,hold
2020-04-10,7283.54,7295.75,6739.98,6858.92,104674.623375,2833.10811833,0.326675,0.01,11.45978917,6.3e-07,-0.060067012815594734,0.9782185758817906,0.015482962336013172,buy
2020-04-11,6858.92,6944.3,6760.0,6876.83,45470.293206,961.56750793,0.28055121,0.01,3.87271507,2.1e-07,0.002607795009356709,0.6315080989338011,0.0017328423043979834,buy
2020-04-12,6876.84,7177.0,6780.0,6903.79,73868.666501,-593.59928202,0.40335611,0.00880233,3.42656081,1.9e-07,0.003912746218315506,0.8314414016829635,0.00952363669582029,buy
2020-04-13,6903.79,6903.79,6575.0,6837.91,96415.476573,-4054.97160689,0.20919489,-0.00813233,4.16911563,2.3e-07,-0.009588406781744151,0.7040509280347507,0.006517292239792084,buy
2020-04-14,6838.04,6978.0,6754.28,6868.7,69068.623285,-2033.75478014,0.23140054,-0.00912567,4.86808316,2.7e-07,0.004492730411147657,0.4489269242463352,0.001547951085749224,hold
2020-04-15,6868.57,6933.0,6605.0,6621.24,61571.384994,2698.97665214,0.25926107,-0.00290733,5.75952611,3.1e-07,-0.03669219621182481,0.8384212450666269,0.005044688822785318,buy
2020-04-16,6621.25,7190.0,6468.27,7101.94,125009.857539,-1774.71641379,0.21099699,-0.011237,7.08723084,3.9e-07,0.07008532257417706,0.9909701087249485,0.007150346558372313,buy
2020-04-17,7101.99,7148.12,6972.98,7027.55,54126.509763,1601.40510302,0.21101337,-0.002186,6.3820906,3.5e-07,-0.01052984748182655,0.5072113139780385,0.0011992160040878897,hold
2020-04-18,7026.78,7293.08,7014.4,7248.6,49488.542819,869.18918902,0.27148348,-0.018643,4.15411232,2.3e-07,0.030970208092469646,0.686888287193348,0.002123663454971094,buy
2020-04-19,7248.6,7266.15,7055.6,7120.74,45664.86393,1248.58252697,0.33149948,0.00041267,10.71560386,5.8e-07,-0.017796694163898973,0.7006509706821711,0.003059087753570898,buy
2020-04-20,7121.4,7220.0,6751.0,6826.83,90149.49137,975.30580489,0.21323019,-0.00560533,6.42861608,3.5e-07,-0.04215121560930678,0.8082816928021959,0.003967289460832017,buy
2020-04-21,6828.98,6940.0,6762.0,6841.37,60109.710808,-2813.64679567,0.28600612,-6.733e-05,5.88767152,3.2e-07,0.0021275669780452776,0.761242778769949,0.003783212991766758,buy
2020-04-22,6841.36,7156.38,6818.0,7125.14,61486.377334,-2585.6816538,0.26006568,-0.021662,6.92352362,3.8e-07,0.0406413711082043,0.9258713202707912,0.005008252572355998,buy
2020-04-23,7125.12,7738.0,7020.0,7482.39,102773.569561,3837.66919333,0.17787818,0.001503,9.40754313,5.1e-07,0.048922884583249386,0.9946339060378557,0.004896047756894642,buy
2020-04-24,7483.96,7615.96,7388.0,7505.0,60182.119939,1679.43598616,0.29095742,0.01,4.31572631,2.4e-07,0.003017205417696101,0.5153440435906457,0.0013201876447434182,hold
2020-04-25,7505.0,7705.0,7431.07,7538.67,43874.427726,1916.48808904,0.23059094,0.01,6.86735114,3.7e-07,0.004476308802495665,0.406212130398781,0.0009789285001866805,hold
2020-04-26,7539.03,7700.0,7480.0,7693.1,50522.616209,186.48723967,0.32917607,0.00916433,8.63516328,4.7e-07,0.02027804933449806,0.7010726955625705,0.0038537866069317055,buy
2020-04-27,7693.1,7792.02,7606.0,7774.62,65441.339576,3209.47832646,0.40802506,0.01,7.55324398,4.1e-07,0.010540759050406048,0.9608103116006563,0.023101147144530845,buy
2020-04-28,7773.51,7780.0,7659.12,7738.98,46302.752638,-3922.12206591,0.24707504,0.01,4.91355736,2.7e-07,-0.004594686301061086,0.8598177017214151,0.051092927690552806,buy
2020-04-29,7738.58,8952.89,7710.05,8778.57,183546.887514,-5852.03256876,0.34722954,0.01106933,12.67518696,6.9e-07,0.12604362825102328,0.4294871430712159,0.5705128569290612,hold
2020-04-30,8778.58,9460.0,8401.0,8620.0,206277.214124,6819.98319476,0.12533145,0.042863,5.85972101,3.2e-07,-0.018228439547185536,0.8581751500662502,0.14169299800987567,buy
2020-05-01,8620.0,9059.18,8613.56,8826.96,91468.815059,5479.33770068,0.25709194,0.01380433,5.43382867,3e-07,0.023725589801303106,0.9812540068908434,0.017218780517449395,buy
2020-05-02,8825.67,9010.0,8753.0,8972.05,59002.08755,269.16363914,0.19449411,0.010048,5.393075,2.9e-07,0.016303515058974757,0.41885762313009056,0.0010091838121869905,hold
2020-05-03,8972.58,9200.0,8712.0,8894.16,90126.065643,1392.63931024,0.31765004,0.01563233,8.18075479,4.5e-07,-0.008719307953238976,0.5229362823152326,0.002207286726861645,hold
2020-05-04,8894.15,8950.0,8522.0,8871.96,84418.512331,-968.50514071,0.39431751,0.01,4.98197635,2.7e-07,-0.002499140111014321,0.872891313962847,0.009744971634312701,buy
2020-05-05,8871.92,9118.58,8760.0,9021.83,76480.765342,3799.05660752,0.31199292,0.01,5.03087353,2.7e-07,0.01675145450840847,0.947058864154259,0.005066953783470296,buy
2020-05-06,9021.36,9395.0,8906.21,9142.92,105925.30242,-731.26394547,0.25785383,0.01866033,14.4877159,7.9e-07,0.013332613300691144,0.6428508251018009,0.0016317187936917789,buy
2020-05-07,9143.4,10067.0,9021.0,9986.4,147154.611378,2255.40591477,0.24049905,0.01203133,19.90385933,1.08e-06,0.08824435807397825,0.9876542554651372,0.012345571876880812,buy
2020-05-08,9986.3,10035.96,9705.0,9800.01,100683.7964,1250.81806573,0.23000944,0.043081,12.82765401,7e-07,-0.018840761270535238,0.47757149438384966,0.0013389339991277491,hold
2020-05-09,9800.02,9914.25,9520.0,9539.4,81950.679567,1031.00868511,0.17843156,0.05872,8.13863779,4.4e-07,-0.026952815683587594,0.5263957860547142,0.003790751216954431,hold
2020-05-10,9539.1,9574.83,8117.0,8722.77,183865.182028,-3511.06910242,0.21513597,0.01,7.60373661,4.1e-07,-0.08949374237266458,0.9052752764453663,0.09472469245092882,buy
2020-05-11,8722.77,9168.0,8200.0,8561.52,168807.251832,63.09406869,0.2651893,0.01,11.44489896,6.2e-07,-0.018659103544510936,0.5637930632344172,0.0030716107251434013,hold
2020-05-12,8562.04,8978.26,8528.78,8810.79,86522.780066,-1085.77563131,0.24612815,0.01,4.14618353,2.3e-07,0.028699362273097852,0.6368588205460733,0.002064284740884853,buy
2020-05-13,8810.99,9398.0,8792.99,9309.37,92466.274018,-2619.93669965,0.27684323,0.01,4.87022711,2.7e-07,0.05504431306987792,0.9828899061880865,0.008190989224377757,buy
2020-05-14,9309.35,9939.0,9256.76,9791.98,129565.37747,-1750.48005541,0.20039187,0.01,6.05971267,3.3e-07,0.050542263457842476,0.9811603076493657,0.004337815952739,buy
2020-05-15,9791.97,9845.62,9150.0,9316.42,115890.761516,2254.25716285,0.34208723,0.00813333,7.72826221,4.2e-07,-0.049785248551448925,0.9741494911589719,0.009125650745021455,buy
2020-05-16,9315.96,9588.0,9220.0,9381.27,59587.627862,-294.25504399,0.21698991,0.00933367,9.21184664,5e-07,0.006936713576645949,0.18651328522753016,0.0004303414490076105,hold
2020-05-17,9380.81,9888.0,9322.1,9680.04,68647.764323,-783.01032294,0.19166265,0.00500433,5.78688677,3.1e-07,0.03135088520193182,0.1915579480734793,0.000698262853854549,hold
2020-05-18,9681.11,9950.0,9464.23,9733.93,82006.603583,-1126.09419725,0.32042765,0.00445333,6.68199198,3.6e-07,0.005551686585784176,0.2094859392360443,0.0010484378266527998,hold
2020-05-19,9733.93,9897.21,9474.0,9775.53,78539.760454,2020.43604599,0.28080313,0.00929733,3.73048734,2e-07,0.004264604253293181,0.263247787638327,0.0009166303933119366,hold
2020-05-20,9775.13,9842.0,9326.0,9511.43,74923.73809,1206.79861472,0.21387847,0.00365767,5.85071877,3.2e-07,-0.02738809106362215,0.4220129638727013,0.0017907484778250623,hold
2020-05-21,9511.43,9578.47,8815.0,9068.65,108928.780969,-334.62911896,0.29628763,0.00388633,8.61325385,4.7e-07,-0.04767082257525894,0.9009285959350576,0.00763196597120182,buy
2020-05-22,9067.51,9271.0,8933.52,9170.0,58943.131024,1512.16246858,0.26313314,0.000793,5.31977,2.9e-07,0.011113875556824242,0.5727680737552078,0.0013200962160133355,hold
2020-05-23,9170.0,9307.85,9070.0,9179.15,43526.296966,237.71988885,0.33167913,0.005314,6.79864597,3.7e-07,0.0009973214844743207,0.6181467594866669,0.002478721665209674,buy
2020-05-24,9179.01,9298.0,8700.0,8720.34,70379.86645,-132.20615715,0.25321539,0.00714167,4.92188459,2.7e-07,-0.05127637976639384,0.9393523528624366,0.006730680125009377,buy
2020-05-25,8718.14,8979.66,8642.72,8900.35,62833.910949,1626.22026603,0.24971661,-0.002849,3.58109707,1.9e-07,0.02043237382109617,0.7062182602783897,0.0015913396956251347,buy
